T	 |m|	 <m[0]>	 <m[1]>	 <E>	 dim_{Lat}=2	 L=128,128	 J=1.000000,1.000000	 {/Symbol s}_J=0.000000,0.000000	 <J_{ij}>=0.000000,0.000000	 dim_{Spin}=2	 h=0.007812,0.000000	 {/Symbol s}_h=0.500000,0.000000	 <h_i>=0.006889,0.000000	 order=1.000000,0.000000	 order_h=0	 order_r=1	 (thermalizing-MCS,averaging-MCS)/{/Symbol D}T=(128000,12800)/0.010000	 
Cooling... 
0.480000	 0.776832	 0.140311	 -0.763457	 -1.800946	 
0.470000	 0.777536	 0.141108	 -0.764111	 -1.806524	 
0.460000	 0.773432	 0.146071	 -0.758962	 -1.812193	 
0.450000	 0.783828	 0.137627	 -0.771181	 -1.818266	 
0.440000	 0.785614	 0.140699	 -0.772407	 -1.824076	 
0.430000	 0.788120	 0.138880	 -0.775178	 -1.829899	 
0.420000	 0.793901	 0.131024	 -0.782561	 -1.836042	 
0.410000	 0.797533	 0.131385	 -0.786232	 -1.841842	 
0.400000	 0.797420	 0.140459	 -0.784555	 -1.847230	 
0.390000	 0.799473	 0.139502	 -0.786735	 -1.852863	 
0.380000	 0.800576	 0.138795	 -0.788032	 -1.858335	 
0.370000	 0.804006	 0.147679	 -0.789968	 -1.864022	 
0.360000	 0.808979	 0.139729	 -0.796563	 -1.869780	 
0.350000	 0.813385	 0.131875	 -0.802221	 -1.875576	 
0.340000	 0.815633	 0.130914	 -0.804730	 -1.881373	 
0.330000	 0.818445	 0.135091	 -0.806932	 -1.886730	 
0.320000	 0.819695	 0.141162	 -0.807055	 -1.892174	 
0.310000	 0.821447	 0.140281	 -0.809081	 -1.897496	 
0.300000	 0.825006	 0.140124	 -0.812756	 -1.903104	 
0.290000	 0.828317	 0.139535	 -0.816215	 -1.908552	 
0.280000	 0.830446	 0.132166	 -0.819544	 -1.913977	 
0.270000	 0.834584	 0.135585	 -0.823293	 -1.919780	 
0.260000	 0.837492	 0.141085	 -0.825321	 -1.925028	 
0.250000	 0.839814	 0.137238	 -0.828346	 -1.930283	 
0.240000	 0.839516	 0.144807	 -0.826737	 -1.935603	 
0.230000	 0.843464	 0.141614	 -0.831280	 -1.940909	 
0.220000	 0.847134	 0.138191	 -0.835628	 -1.946226	 
0.210000	 0.848249	 0.135215	 -0.837104	 -1.951598	 
0.200000	 0.852107	 0.141504	 -0.840118	 -1.957037	 
0.190000	 0.854355	 0.138263	 -0.843007	 -1.962316	 
0.180000	 0.855915	 0.144018	 -0.843622	 -1.967545	 
0.170000	 0.858903	 0.138910	 -0.847505	 -1.972743	 
0.160000	 0.861865	 0.139169	 -0.850446	 -1.977927	 
0.150000	 0.865387	 0.145241	 -0.853017	 -1.983051	 
0.140000	 0.867418	 0.139632	 -0.856039	 -1.988309	 
0.130000	 0.869348	 0.140826	 -0.857765	 -1.993482	 
0.120000	 0.871848	 0.137431	 -0.860882	 -1.998762	 
0.110000	 0.874126	 0.146519	 -0.861666	 -2.003860	 
0.100000	 0.877159	 0.138624	 -0.866083	 -2.009005	 
0.090000	 0.878943	 0.142494	 -0.867266	 -2.014126	 
0.080000	 0.881734	 0.139310	 -0.870617	 -2.019237	 
0.070000	 0.884139	 0.140092	 -0.872934	 -2.024314	 
0.060000	 0.886382	 0.139472	 -0.875312	 -2.029454	 
0.050000	 0.889512	 0.141176	 -0.878226	 -2.034516	 
0.040000	 0.891040	 0.139792	 -0.879994	 -2.039552	 
0.030000	 0.893654	 0.140415	 -0.882537	 -2.044602	 
0.020000	 0.896061	 0.140032	 -0.885043	 -2.049633	 
0.010000	 0.898178	 0.142991	 -0.886721	 -2.054639	 
