----------------------------------------------------------------------------------
dim_{Spin} = 1 ,
dim_{Lat} = 3 ,
N = ( 16 x 16 x 16 ) ,
T = 1.000000000000e+00 ,
delta_T = 1.000000000000e-01 ,
J = ( 1.000000000000e+00 , 1.000000000000e+00 , 1.000000000000e+00 ) ,
sigma_J = ( 0.000000000000e+00 , 0.000000000000e+00 , 0.000000000000e+00 ) ,
<J_{ij}> = ( 0.000000000000e+00 , 0.000000000000e+00 , 0.000000000000e+00 ) ,
h = ( 0.000000000000e+00 ) ,
sigma_h = ( 2.000000000000e+00 ) ,
<h_i> = ( -3.102112359020e-03 ) ,
order = ( 1.000000000000e+00 ) ,
order_field = 0 ,
order_random = 1 ,
Thermalizing-MCS = 0 ,
Averaging-MCS = 1 ,
hysteresis-MCS/step = 1, 
del_h = range_h x 1.000000000000e-02 ,
==================================================================================
step	<|m|>	<m[0]>	<E>	
782	5.478515625000e-01	5.478515625000e-01	-2.901544594692e+00	
783	5.468750000000e-01	5.468750000000e-01	-2.893769802613e+00	
784	5.498046875000e-01	5.498046875000e-01	-2.898663566893e+00	
785	5.463867187500e-01	5.463867187500e-01	-2.900404843226e+00	
786	5.458984375000e-01	5.458984375000e-01	-2.897069887099e+00	
787	5.527343750000e-01	5.527343750000e-01	-2.900824093474e+00	
788	5.546875000000e-01	5.546875000000e-01	-2.901621617067e+00	
789	5.537109375000e-01	5.537109375000e-01	-2.898680592926e+00	
790	5.576171875000e-01	5.576171875000e-01	-2.899351744722e+00	
791	5.541992187500e-01	5.541992187500e-01	-2.901687524555e+00	
792	5.512695312500e-01	5.512695312500e-01	-2.900904655058e+00	
793	5.488281250000e-01	5.488281250000e-01	-2.900155332678e+00	
794	5.493164062500e-01	5.493164062500e-01	-2.897603244794e+00	
795	5.439453125000e-01	5.439453125000e-01	-2.905593465922e+00	
796	5.532226562500e-01	5.532226562500e-01	-2.900241733778e+00	
797	5.532226562500e-01	5.532226562500e-01	-2.902966379037e+00	
798	5.600585937500e-01	5.600585937500e-01	-2.902696325284e+00	
799	5.546875000000e-01	5.546875000000e-01	-2.905862023950e+00	
800	5.527343750000e-01	5.527343750000e-01	-2.904205517938e+00	
801	5.493164062500e-01	5.493164062500e-01	-2.897125050766e+00	
802	5.517578125000e-01	5.517578125000e-01	-2.899036654998e+00	
803	5.507812500000e-01	5.507812500000e-01	-2.895633460776e+00	
804	5.541992187500e-01	5.541992187500e-01	-2.905181598616e+00	
805	5.576171875000e-01	5.576171875000e-01	-2.903863991408e+00	
806	5.512695312500e-01	5.512695312500e-01	-2.900301173667e+00	
807	5.502929687500e-01	5.502929687500e-01	-2.903968833335e+00	
808	5.488281250000e-01	5.488281250000e-01	-2.902324837031e+00	
809	5.458984375000e-01	5.458984375000e-01	-2.900789691221e+00	
810	5.478515625000e-01	5.478515625000e-01	-2.903418482994e+00	
811	5.478515625000e-01	5.478515625000e-01	-2.899154722606e+00	
812	5.498046875000e-01	5.498046875000e-01	-2.903980983623e+00	
813	5.537109375000e-01	5.537109375000e-01	-2.903714358595e+00	
814	5.546875000000e-01	5.546875000000e-01	-2.900219217060e+00	
815	5.541992187500e-01	5.541992187500e-01	-2.905036212065e+00	
816	5.527343750000e-01	5.527343750000e-01	-2.907316313405e+00	
817	5.556640625000e-01	5.556640625000e-01	-2.906731098622e+00	
818	5.585937500000e-01	5.585937500000e-01	-2.904566797601e+00	
819	5.566406250000e-01	5.566406250000e-01	-2.904101770238e+00	
820	5.571289062500e-01	5.571289062500e-01	-2.903911389146e+00	
821	5.527343750000e-01	5.527343750000e-01	-2.905256840233e+00	
822	5.546875000000e-01	5.546875000000e-01	-2.905038913825e+00	
823	5.561523437500e-01	5.561523437500e-01	-2.903811970082e+00	
824	5.629882812500e-01	5.629882812500e-01	-2.901037117843e+00	
825	5.610351562500e-01	5.610351562500e-01	-2.901308291587e+00	
826	5.595703125000e-01	5.595703125000e-01	-2.905934775665e+00	
827	5.644531250000e-01	5.644531250000e-01	-2.907493273275e+00	
828	5.673828125000e-01	5.673828125000e-01	-2.903838501285e+00	
829	5.644531250000e-01	5.644531250000e-01	-2.903232608185e+00	
830	5.644531250000e-01	5.644531250000e-01	-2.899909505644e+00	
831	5.634765625000e-01	5.634765625000e-01	-2.896431452805e+00	
832	5.693359375000e-01	5.693359375000e-01	-2.899237019132e+00	
833	5.727539062500e-01	5.727539062500e-01	-2.897994986308e+00	
834	5.722656250000e-01	5.722656250000e-01	-2.902967587322e+00	
835	5.693359375000e-01	5.693359375000e-01	-2.899724473251e+00	
836	5.766601562500e-01	5.766601562500e-01	-2.904299738896e+00	
837	5.717773437500e-01	5.717773437500e-01	-2.895004911792e+00	
838	5.712890625000e-01	5.712890625000e-01	-2.900861647816e+00	
839	5.722656250000e-01	5.722656250000e-01	-2.906773809790e+00	
840	5.722656250000e-01	5.722656250000e-01	-2.906116447088e+00	
841	5.781250000000e-01	5.781250000000e-01	-2.906469775954e+00	
842	5.722656250000e-01	5.722656250000e-01	-2.902739079394e+00	
843	5.668945312500e-01	5.668945312500e-01	-2.901472137721e+00	
844	5.722656250000e-01	5.722656250000e-01	-2.905156036707e+00	
845	5.751953125000e-01	5.751953125000e-01	-2.907605351032e+00	
846	5.732421875000e-01	5.732421875000e-01	-2.905504798721e+00	
847	5.712890625000e-01	5.712890625000e-01	-2.900646778106e+00	
848	5.727539062500e-01	5.727539062500e-01	-2.903678693548e+00	
849	5.742187500000e-01	5.742187500000e-01	-2.896297900684e+00	
850	5.732421875000e-01	5.732421875000e-01	-2.899966541839e+00	
851	5.698242187500e-01	5.698242187500e-01	-2.901575596486e+00	
852	5.712890625000e-01	5.712890625000e-01	-2.900562733947e+00	
853	5.722656250000e-01	5.722656250000e-01	-2.902263270795e+00	
854	5.673828125000e-01	5.673828125000e-01	-2.901687105062e+00	
855	5.717773437500e-01	5.717773437500e-01	-2.903223922892e+00	
856	5.693359375000e-01	5.693359375000e-01	-2.907179775256e+00	
857	5.673828125000e-01	5.673828125000e-01	-2.905683964420e+00	
858	5.644531250000e-01	5.644531250000e-01	-2.901941341914e+00	
859	5.595703125000e-01	5.595703125000e-01	-2.903239292167e+00	
860	5.654296875000e-01	5.654296875000e-01	-2.899792678944e+00	
861	5.581054687500e-01	5.581054687500e-01	-2.896039813765e+00	
862	5.556640625000e-01	5.556640625000e-01	-2.905934336131e+00	
863	5.644531250000e-01	5.644531250000e-01	-2.901800619660e+00	
864	5.595703125000e-01	5.595703125000e-01	-2.904101429950e+00	
865	5.629882812500e-01	5.629882812500e-01	-2.908243975029e+00	
866	5.600585937500e-01	5.600585937500e-01	-2.910284393538e+00	
867	5.605468750000e-01	5.605468750000e-01	-2.907977299606e+00	
868	5.620117187500e-01	5.620117187500e-01	-2.903322174502e+00	
869	5.546875000000e-01	5.546875000000e-01	-2.908234398748e+00	
870	5.493164062500e-01	5.493164062500e-01	-2.906464798990e+00	
871	5.449218750000e-01	5.449218750000e-01	-2.904686850545e+00	
872	5.458984375000e-01	5.458984375000e-01	-2.908172983076e+00	
873	5.444335937500e-01	5.444335937500e-01	-2.907229803158e+00	
874	5.493164062500e-01	5.493164062500e-01	-2.908100317982e+00	
875	5.546875000000e-01	5.546875000000e-01	-2.906060512062e+00	
876	5.585937500000e-01	5.585937500000e-01	-2.905221733647e+00	
877	5.610351562500e-01	5.610351562500e-01	-2.904943935984e+00	
878	5.600585937500e-01	5.600585937500e-01	-2.903998520961e+00	
879	5.600585937500e-01	5.600585937500e-01	-2.907231452177e+00	
880	5.541992187500e-01	5.541992187500e-01	-2.906973207876e+00	
881	5.507812500000e-01	5.507812500000e-01	-2.903043630731e+00	
882	5.507812500000e-01	5.507812500000e-01	-2.905217700994e+00	
883	5.527343750000e-01	5.527343750000e-01	-2.907659176633e+00	
884	5.517578125000e-01	5.517578125000e-01	-2.910652590535e+00	
885	5.541992187500e-01	5.541992187500e-01	-2.911932182994e+00	
886	5.561523437500e-01	5.561523437500e-01	-2.905504601942e+00	
887	5.590820312500e-01	5.590820312500e-01	-2.905288303569e+00	
888	5.595703125000e-01	5.595703125000e-01	-2.904231035218e+00	
889	5.585937500000e-01	5.585937500000e-01	-2.901798991837e+00	
890	5.590820312500e-01	5.590820312500e-01	-2.904328161928e+00	
891	5.605468750000e-01	5.605468750000e-01	-2.904071178791e+00	
892	5.576171875000e-01	5.576171875000e-01	-2.902103051182e+00	
893	5.595703125000e-01	5.595703125000e-01	-2.899959169389e+00	
894	5.629882812500e-01	5.629882812500e-01	-2.903376757840e+00	
895	5.595703125000e-01	5.595703125000e-01	-2.900557695421e+00	
896	5.639648437500e-01	5.639648437500e-01	-2.906100924322e+00	
897	5.649414062500e-01	5.649414062500e-01	-2.907811480123e+00	
898	5.595703125000e-01	5.595703125000e-01	-2.904835342089e+00	
899	5.590820312500e-01	5.590820312500e-01	-2.903709894043e+00	
900	5.595703125000e-01	5.595703125000e-01	-2.896685065027e+00	
901	5.551757812500e-01	5.551757812500e-01	-2.894691912588e+00	
902	5.537109375000e-01	5.537109375000e-01	-2.901745377075e+00	
903	5.668945312500e-01	5.668945312500e-01	-2.903241852629e+00	
904	5.571289062500e-01	5.571289062500e-01	-2.903657591795e+00	
905	5.581054687500e-01	5.581054687500e-01	-2.902804457718e+00	
906	5.595703125000e-01	5.595703125000e-01	-2.896914453934e+00	
907	5.576171875000e-01	5.576171875000e-01	-2.903104559122e+00	
908	5.546875000000e-01	5.546875000000e-01	-2.902120323131e+00	
909	5.488281250000e-01	5.488281250000e-01	-2.900603349756e+00	
910	5.434570312500e-01	5.434570312500e-01	-2.901704295331e+00	
911	5.454101562500e-01	5.454101562500e-01	-2.903689156854e+00	
912	5.434570312500e-01	5.434570312500e-01	-2.896989268665e+00	
913	5.395507812500e-01	5.395507812500e-01	-2.896474285282e+00	
914	5.434570312500e-01	5.434570312500e-01	-2.896562098455e+00	
915	5.395507812500e-01	5.395507812500e-01	-2.896374443436e+00	
916	5.449218750000e-01	5.449218750000e-01	-2.895553694475e+00	
917	5.458984375000e-01	5.458984375000e-01	-2.896577444916e+00	
918	5.595703125000e-01	5.595703125000e-01	-2.902413657303e+00	
919	5.576171875000e-01	5.576171875000e-01	-2.902313948338e+00	
920	5.551757812500e-01	5.551757812500e-01	-2.900119802978e+00	
921	5.517578125000e-01	5.517578125000e-01	-2.899234248413e+00	
922	5.551757812500e-01	5.551757812500e-01	-2.899891060425e+00	
923	5.541992187500e-01	5.541992187500e-01	-2.896071162876e+00	
924	5.541992187500e-01	5.541992187500e-01	-2.899493560091e+00	
925	5.527343750000e-01	5.527343750000e-01	-2.899485667334e+00	
926	5.546875000000e-01	5.546875000000e-01	-2.899253832610e+00	
927	5.498046875000e-01	5.498046875000e-01	-2.896474886107e+00	
928	5.541992187500e-01	5.541992187500e-01	-2.901821136858e+00	
929	5.615234375000e-01	5.615234375000e-01	-2.904383372336e+00	
930	5.581054687500e-01	5.581054687500e-01	-2.909161301325e+00	
931	5.537109375000e-01	5.537109375000e-01	-2.902252326127e+00	
932	5.532226562500e-01	5.532226562500e-01	-2.900872155041e+00	
933	5.571289062500e-01	5.571289062500e-01	-2.906369081586e+00	
934	5.625000000000e-01	5.625000000000e-01	-2.908569589742e+00	
935	5.625000000000e-01	5.625000000000e-01	-2.910122750669e+00	
936	5.649414062500e-01	5.649414062500e-01	-2.909804264893e+00	
937	5.747070312500e-01	5.747070312500e-01	-2.908938286321e+00	
938	5.717773437500e-01	5.717773437500e-01	-2.902641825820e+00	
939	5.688476562500e-01	5.688476562500e-01	-2.908093120627e+00	
940	5.615234375000e-01	5.615234375000e-01	-2.906751285735e+00	
941	5.634765625000e-01	5.634765625000e-01	-2.904041342862e+00	
942	5.625000000000e-01	5.625000000000e-01	-2.905294743496e+00	
943	5.620117187500e-01	5.620117187500e-01	-2.906969256165e+00	
944	5.634765625000e-01	5.634765625000e-01	-2.905511459793e+00	
945	5.590820312500e-01	5.590820312500e-01	-2.905672228578e+00	
946	5.590820312500e-01	5.590820312500e-01	-2.907875987539e+00	
947	5.615234375000e-01	5.615234375000e-01	-2.906622688186e+00	
948	5.629882812500e-01	5.629882812500e-01	-2.907750630273e+00	
949	5.629882812500e-01	5.629882812500e-01	-2.907669033671e+00	
950	5.561523437500e-01	5.561523437500e-01	-2.904144917535e+00	
951	5.600585937500e-01	5.600585937500e-01	-2.900606683316e+00	
952	5.649414062500e-01	5.649414062500e-01	-2.895104183692e+00	
953	5.698242187500e-01	5.698242187500e-01	-2.897375018931e+00	
954	5.673828125000e-01	5.673828125000e-01	-2.902096152994e+00	
955	5.693359375000e-01	5.693359375000e-01	-2.904804891431e+00	
956	5.727539062500e-01	5.727539062500e-01	-2.905993203010e+00	
957	5.664062500000e-01	5.664062500000e-01	-2.905434124905e+00	
958	5.678710937500e-01	5.678710937500e-01	-2.904728975347e+00	
959	5.703125000000e-01	5.703125000000e-01	-2.905104697219e+00	
960	5.693359375000e-01	5.693359375000e-01	-2.900830378997e+00	
961	5.708007812500e-01	5.708007812500e-01	-2.901203092250e+00	
962	5.693359375000e-01	5.693359375000e-01	-2.899574112153e+00	
963	5.717773437500e-01	5.717773437500e-01	-2.903933483942e+00	
964	5.703125000000e-01	5.703125000000e-01	-2.902374930532e+00	
965	5.664062500000e-01	5.664062500000e-01	-2.901913896510e+00	
966	5.693359375000e-01	5.693359375000e-01	-2.900490710265e+00	
967	5.805664062500e-01	5.805664062500e-01	-2.901288745131e+00	
968	5.781250000000e-01	5.781250000000e-01	-2.901655115886e+00	
969	5.751953125000e-01	5.751953125000e-01	-2.900437199463e+00	
970	5.800781250000e-01	5.800781250000e-01	-2.900636881258e+00	
971	5.795898437500e-01	5.795898437500e-01	-2.899288709527e+00	
972	5.786132812500e-01	5.786132812500e-01	-2.897189169695e+00	
973	5.795898437500e-01	5.795898437500e-01	-2.902264603873e+00	
974	5.844726562500e-01	5.844726562500e-01	-2.899981259812e+00	
975	5.834960937500e-01	5.834960937500e-01	-2.889087311605e+00	
976	5.844726562500e-01	5.844726562500e-01	-2.895149038612e+00	
977	5.830078125000e-01	5.830078125000e-01	-2.895455125923e+00	
978	5.869140625000e-01	5.869140625000e-01	-2.894973672272e+00	
979	5.888671875000e-01	5.888671875000e-01	-2.898922328696e+00	
980	5.869140625000e-01	5.869140625000e-01	-2.899372306949e+00	
981	5.864257812500e-01	5.864257812500e-01	-2.902365591950e+00	
982	5.893554687500e-01	5.893554687500e-01	-2.903832555829e+00	
983	5.927734375000e-01	5.927734375000e-01	-2.909443417057e+00	
984	5.903320312500e-01	5.903320312500e-01	-2.906524835645e+00	
985	5.830078125000e-01	5.830078125000e-01	-2.903724410102e+00	
986	5.854492187500e-01	5.854492187500e-01	-2.902794193974e+00	
987	5.844726562500e-01	5.844726562500e-01	-2.901221539280e+00	
988	5.800781250000e-01	5.800781250000e-01	-2.901762251525e+00	
989	5.791015625000e-01	5.791015625000e-01	-2.901354572970e+00	
990	5.742187500000e-01	5.742187500000e-01	-2.901389003069e+00	
991	5.727539062500e-01	5.727539062500e-01	-2.902130877221e+00	
992	5.727539062500e-01	5.727539062500e-01	-2.898422439744e+00	
993	5.678710937500e-01	5.678710937500e-01	-2.896840777713e+00	
994	5.620117187500e-01	5.620117187500e-01	-2.900452037557e+00	
995	5.678710937500e-01	5.678710937500e-01	-2.903350415200e+00	
996	5.703125000000e-01	5.703125000000e-01	-2.904116553944e+00	
997	5.727539062500e-01	5.727539062500e-01	-2.905404430173e+00	
998	5.659179687500e-01	5.659179687500e-01	-2.904637816626e+00	
999	5.673828125000e-01	5.673828125000e-01	-2.900066840888e+00	
1000	5.761718750000e-01	5.761718750000e-01	-2.904121678049e+00	
1001	5.751953125000e-01	5.751953125000e-01	-2.908567375254e+00	
1002	5.771484375000e-01	5.771484375000e-01	-2.907928423726e+00	
1003	5.727539062500e-01	5.727539062500e-01	-2.909961143831e+00	
1004	5.766601562500e-01	5.766601562500e-01	-2.910860122760e+00	
1005	5.756835937500e-01	5.756835937500e-01	-2.909727030273e+00	
1006	5.751953125000e-01	5.751953125000e-01	-2.905461057528e+00	
1007	5.698242187500e-01	5.698242187500e-01	-2.899735891145e+00	
1008	5.708007812500e-01	5.708007812500e-01	-2.895752459036e+00	
1009	5.737304687500e-01	5.737304687500e-01	-2.901548658459e+00	
1010	5.727539062500e-01	5.727539062500e-01	-2.904847982185e+00	
1011	5.688476562500e-01	5.688476562500e-01	-2.905374223009e+00	
1012	5.683593750000e-01	5.683593750000e-01	-2.900928172326e+00	
1013	5.727539062500e-01	5.727539062500e-01	-2.903357491168e+00	
1014	5.747070312500e-01	5.747070312500e-01	-2.905941429338e+00	
1015	5.781250000000e-01	5.781250000000e-01	-2.909630164019e+00	
1016	5.751953125000e-01	5.751953125000e-01	-2.908569437941e+00	
1017	5.756835937500e-01	5.756835937500e-01	-2.907270985229e+00	
1018	5.722656250000e-01	5.722656250000e-01	-2.905361955325e+00	
1019	5.693359375000e-01	5.693359375000e-01	-2.903425129738e+00	
1020	5.678710937500e-01	5.678710937500e-01	-2.902466620426e+00	
1021	5.668945312500e-01	5.668945312500e-01	-2.898463529109e+00	
1022	5.688476562500e-01	5.688476562500e-01	-2.898372060582e+00	
1023	5.737304687500e-01	5.737304687500e-01	-2.906225450719e+00	
1024	5.712890625000e-01	5.712890625000e-01	-2.907596339160e+00	
1025	5.727539062500e-01	5.727539062500e-01	-2.901248988688e+00	
1026	5.732421875000e-01	5.732421875000e-01	-2.905544341564e+00	
1027	5.712890625000e-01	5.712890625000e-01	-2.908668806804e+00	
1028	5.717773437500e-01	5.717773437500e-01	-2.908190195658e+00	
1029	5.703125000000e-01	5.703125000000e-01	-2.907358438888e+00	
1030	5.683593750000e-01	5.683593750000e-01	-2.907496815911e+00	
1031	5.698242187500e-01	5.698242187500e-01	-2.907178502330e+00	
1032	5.649414062500e-01	5.649414062500e-01	-2.913895141993e+00	
1033	5.664062500000e-01	5.664062500000e-01	-2.905492050865e+00	
1034	5.634765625000e-01	5.634765625000e-01	-2.906586345623e+00	
1035	5.659179687500e-01	5.659179687500e-01	-2.904089046796e+00	
1036	5.615234375000e-01	5.615234375000e-01	-2.903115135863e+00	
1037	5.644531250000e-01	5.644531250000e-01	-2.902845750989e+00	
1038	5.639648437500e-01	5.639648437500e-01	-2.909489293955e+00	
1039	5.732421875000e-01	5.732421875000e-01	-2.908599282325e+00	
1040	5.712890625000e-01	5.712890625000e-01	-2.909616761261e+00	
1041	5.708007812500e-01	5.708007812500e-01	-2.907695009504e+00	
1042	5.717773437500e-01	5.717773437500e-01	-2.907739679797e+00	
1043	5.761718750000e-01	5.761718750000e-01	-2.907558545647e+00	
1044	5.761718750000e-01	5.761718750000e-01	-2.904925298019e+00	
1045	5.761718750000e-01	5.761718750000e-01	-2.909226769055e+00	
1046	5.668945312500e-01	5.668945312500e-01	-2.904690944455e+00	
1047	5.722656250000e-01	5.722656250000e-01	-2.908047370314e+00	
1048	5.703125000000e-01	5.703125000000e-01	-2.906823430492e+00	
1049	5.698242187500e-01	5.698242187500e-01	-2.907146002811e+00	
1050	5.766601562500e-01	5.766601562500e-01	-2.906732594233e+00	
1051	5.751953125000e-01	5.751953125000e-01	-2.910140211772e+00	
1052	5.727539062500e-01	5.727539062500e-01	-2.908140331795e+00	
1053	5.649414062500e-01	5.649414062500e-01	-2.903639314094e+00	
1054	5.659179687500e-01	5.659179687500e-01	-2.901184318097e+00	
1055	5.678710937500e-01	5.678710937500e-01	-2.904787444358e+00	
1056	5.683593750000e-01	5.683593750000e-01	-2.902045881096e+00	
1057	5.664062500000e-01	5.664062500000e-01	-2.901567441097e+00	
1058	5.708007812500e-01	5.708007812500e-01	-2.903897332051e+00	
1059	5.649414062500e-01	5.649414062500e-01	-2.901845958396e+00	
1060	5.678710937500e-01	5.678710937500e-01	-2.906935779071e+00	
1061	5.678710937500e-01	5.678710937500e-01	-2.904553806514e+00	
1062	5.688476562500e-01	5.688476562500e-01	-2.908651921797e+00	
1063	5.693359375000e-01	5.693359375000e-01	-2.903383931887e+00	
1064	5.708007812500e-01	5.708007812500e-01	-2.902666164265e+00	
1065	5.683593750000e-01	5.683593750000e-01	-2.905525095025e+00	
1066	5.732421875000e-01	5.732421875000e-01	-2.906327272433e+00	
1067	5.727539062500e-01	5.727539062500e-01	-2.905501652599e+00	
1068	5.761718750000e-01	5.761718750000e-01	-2.906720460452e+00	
1069	5.708007812500e-01	5.708007812500e-01	-2.909337700042e+00	
1070	5.683593750000e-01	5.683593750000e-01	-2.912381364331e+00	
1071	5.644531250000e-01	5.644531250000e-01	-2.904010229065e+00	
1072	5.625000000000e-01	5.625000000000e-01	-2.905679192474e+00	
1073	5.649414062500e-01	5.649414062500e-01	-2.909603146289e+00	
1074	5.678710937500e-01	5.678710937500e-01	-2.909785065621e+00	
1075	5.668945312500e-01	5.668945312500e-01	-2.902690129293e+00	
1076	5.634765625000e-01	5.634765625000e-01	-2.906026768318e+00	
1077	5.664062500000e-01	5.664062500000e-01	-2.908438939724e+00	
1078	5.708007812500e-01	5.708007812500e-01	-2.911776030734e+00	
1079	5.673828125000e-01	5.673828125000e-01	-2.907193786795e+00	
1080	5.722656250000e-01	5.722656250000e-01	-2.908650244312e+00	
1081	5.737304687500e-01	5.737304687500e-01	-2.906770913192e+00	
1082	5.771484375000e-01	5.771484375000e-01	-2.903820749276e+00	
1083	5.791015625000e-01	5.791015625000e-01	-2.904310225954e+00	
1084	5.805664062500e-01	5.805664062500e-01	-2.903474885297e+00	
1085	5.756835937500e-01	5.756835937500e-01	-2.902016825481e+00	
1086	5.751953125000e-01	5.751953125000e-01	-2.904466671934e+00	
1087	5.761718750000e-01	5.761718750000e-01	-2.901748726500e+00	
1088	5.747070312500e-01	5.747070312500e-01	-2.896997712716e+00	
1089	5.722656250000e-01	5.722656250000e-01	-2.904149298170e+00	
1090	5.800781250000e-01	5.800781250000e-01	-2.909195660325e+00	
1091	5.712890625000e-01	5.712890625000e-01	-2.904354378180e+00	
1092	5.732421875000e-01	5.732421875000e-01	-2.905502713122e+00	
1093	5.791015625000e-01	5.791015625000e-01	-2.907295326234e+00	
1094	5.815429687500e-01	5.815429687500e-01	-2.908451426257e+00	
1095	5.825195312500e-01	5.825195312500e-01	-2.912275833594e+00	
1096	5.800781250000e-01	5.800781250000e-01	-2.906043381407e+00	
1097	5.791015625000e-01	5.791015625000e-01	-2.906867863098e+00	
1098	5.786132812500e-01	5.786132812500e-01	-2.904537399457e+00	
1099	5.839843750000e-01	5.839843750000e-01	-2.908733647099e+00	
1100	5.830078125000e-01	5.830078125000e-01	-2.910795701014e+00	
1101	5.878906250000e-01	5.878906250000e-01	-2.913668795725e+00	
1102	5.839843750000e-01	5.839843750000e-01	-2.910530215083e+00	
1103	5.820312500000e-01	5.820312500000e-01	-2.911140276238e+00	
1104	5.849609375000e-01	5.849609375000e-01	-2.907432827726e+00	
1105	5.825195312500e-01	5.825195312500e-01	-2.905015481115e+00	
1106	5.776367187500e-01	5.776367187500e-01	-2.905801383161e+00	
1107	5.815429687500e-01	5.815429687500e-01	-2.903851807332e+00	
1108	5.815429687500e-01	5.815429687500e-01	-2.902877290040e+00	
1109	5.800781250000e-01	5.800781250000e-01	-2.901613012615e+00	
1110	5.820312500000e-01	5.820312500000e-01	-2.901129467569e+00	
1111	5.786132812500e-01	5.786132812500e-01	-2.902326905810e+00	
1112	5.761718750000e-01	5.761718750000e-01	-2.901178861296e+00	
1113	5.732421875000e-01	5.732421875000e-01	-2.905379706216e+00	
1114	5.751953125000e-01	5.751953125000e-01	-2.906958024605e+00	
1115	5.800781250000e-01	5.800781250000e-01	-2.906248415564e+00	
1116	5.771484375000e-01	5.771484375000e-01	-2.906586248607e+00	
1117	5.815429687500e-01	5.815429687500e-01	-2.906711085040e+00	
1118	5.800781250000e-01	5.800781250000e-01	-2.909380075573e+00	
1119	5.742187500000e-01	5.742187500000e-01	-2.903269423275e+00	
1120	5.761718750000e-01	5.761718750000e-01	-2.902274154945e+00	
1121	5.786132812500e-01	5.786132812500e-01	-2.903824687785e+00	
1122	5.766601562500e-01	5.766601562500e-01	-2.908158143496e+00	
1123	5.800781250000e-01	5.800781250000e-01	-2.909916733291e+00	
1124	5.776367187500e-01	5.776367187500e-01	-2.905113264987e+00	
1125	5.742187500000e-01	5.742187500000e-01	-2.904727881584e+00	
1126	5.722656250000e-01	5.722656250000e-01	-2.907025472422e+00	
1127	5.766601562500e-01	5.766601562500e-01	-2.909928509085e+00	
1128	5.771484375000e-01	5.771484375000e-01	-2.905410243619e+00	
1129	5.751953125000e-01	5.751953125000e-01	-2.909503503153e+00	
1130	5.727539062500e-01	5.727539062500e-01	-2.905380355271e+00	
1131	5.781250000000e-01	5.781250000000e-01	-2.899734025011e+00	
1132	5.820312500000e-01	5.820312500000e-01	-2.903954231578e+00	
1133	5.795898437500e-01	5.795898437500e-01	-2.903597035238e+00	
1134	5.761718750000e-01	5.761718750000e-01	-2.900410579855e+00	
1135	5.786132812500e-01	5.786132812500e-01	-2.902713206916e+00	
1136	5.791015625000e-01	5.791015625000e-01	-2.908287121623e+00	
1137	5.805664062500e-01	5.805664062500e-01	-2.906180939588e+00	
1138	5.854492187500e-01	5.854492187500e-01	-2.910341016134e+00	
1139	5.839843750000e-01	5.839843750000e-01	-2.910966459842e+00	
1140	5.830078125000e-01	5.830078125000e-01	-2.909827137053e+00	
1141	5.859375000000e-01	5.859375000000e-01	-2.908618181041e+00	
1142	5.898437500000e-01	5.898437500000e-01	-2.909340499303e+00	
1143	5.908203125000e-01	5.908203125000e-01	-2.905222990044e+00	
1144	5.874023437500e-01	5.874023437500e-01	-2.905637227882e+00	
1145	5.898437500000e-01	5.898437500000e-01	-2.902151474399e+00	
1146	5.883789062500e-01	5.883789062500e-01	-2.903516850947e+00	
1147	5.883789062500e-01	5.883789062500e-01	-2.900509089370e+00	
1148	5.913085937500e-01	5.913085937500e-01	-2.899975973165e+00	
1149	5.913085937500e-01	5.913085937500e-01	-2.906424107597e+00	
1150	5.908203125000e-01	5.908203125000e-01	-2.902217016631e+00	
1151	5.913085937500e-01	5.913085937500e-01	-2.908336493028e+00	
1152	5.932617187500e-01	5.932617187500e-01	-2.908808616607e+00	
1153	5.927734375000e-01	5.927734375000e-01	-2.905221357387e+00	
1154	5.908203125000e-01	5.908203125000e-01	-2.903217262467e+00	
1155	5.883789062500e-01	5.883789062500e-01	-2.905535950188e+00	
1156	5.878906250000e-01	5.878906250000e-01	-2.908321535615e+00	
1157	5.854492187500e-01	5.854492187500e-01	-2.909483003371e+00	
1158	5.864257812500e-01	5.864257812500e-01	-2.911988928244e+00	
1159	5.854492187500e-01	5.854492187500e-01	-2.897269951141e+00	
1160	5.815429687500e-01	5.815429687500e-01	-2.895121732431e+00	
1161	5.820312500000e-01	5.820312500000e-01	-2.903309191044e+00	
1162	5.810546875000e-01	5.810546875000e-01	-2.908856285959e+00	
1163	5.849609375000e-01	5.849609375000e-01	-2.908342739366e+00	
1164	5.830078125000e-01	5.830078125000e-01	-2.910034838640e+00	
1165	5.786132812500e-01	5.786132812500e-01	-2.910239904677e+00	
1166	5.893554687500e-01	5.893554687500e-01	-2.907619630237e+00	
1167	5.854492187500e-01	5.854492187500e-01	-2.910125595443e+00	
1168	5.810546875000e-01	5.810546875000e-01	-2.906589248834e+00	
1169	5.756835937500e-01	5.756835937500e-01	-2.897864855136e+00	
1170	5.786132812500e-01	5.786132812500e-01	-2.904839653547e+00	
1171	5.756835937500e-01	5.756835937500e-01	-2.905084449694e+00	
1172	5.737304687500e-01	5.737304687500e-01	-2.908767780961e+00	
1173	5.717773437500e-01	5.717773437500e-01	-2.908260307912e+00	
1174	5.708007812500e-01	5.708007812500e-01	-2.908658013131e+00	
