----------------------------------------------------------------------------------
dim_{Spin} = 1 ,
dim_{Lat} = 3 ,
N = ( 16 x 16 x 16 ) ,
T = 1.000000000000e+00 ,
delta_T = 1.000000000000e-01 ,
J = ( 1.000000000000e+00 , 1.000000000000e+00 , 1.000000000000e+00 ) ,
sigma_J = ( 0.000000000000e+00 , 0.000000000000e+00 , 0.000000000000e+00 ) ,
<J_{ij}> = ( 0.000000000000e+00 , 0.000000000000e+00 , 0.000000000000e+00 ) ,
h = ( 0.000000000000e+00 ) ,
sigma_h = ( 2.000000000000e+00 ) ,
<h_i> = ( -3.102112359020e-03 ) ,
order = ( 1.000000000000e+00 ) ,
order_field = 0 ,
order_random = 0 ,
Thermalizing-MCS = 0 ,
Averaging-MCS = 1 ,
hysteresis-MCS/step = 1, 
del_h = range_h x 1.000000000000e-02 ,
==================================================================================
step	<|m|>	<m[0]>	<E>	
782	9.853515625000e-01	9.853515625000e-01	-2.989580197294e+00	
783	9.873046875000e-01	9.873046875000e-01	-2.992279079520e+00	
784	9.873046875000e-01	9.873046875000e-01	-2.989733007315e+00	
785	9.848632812500e-01	9.848632812500e-01	-2.989584379055e+00	
786	9.858398437500e-01	9.858398437500e-01	-2.988596684365e+00	
787	9.853515625000e-01	9.853515625000e-01	-2.989719848046e+00	
788	9.858398437500e-01	9.858398437500e-01	-2.991095360411e+00	
789	9.848632812500e-01	9.848632812500e-01	-2.990633402748e+00	
790	9.868164062500e-01	9.868164062500e-01	-2.990855285871e+00	
791	9.887695312500e-01	9.887695312500e-01	-2.993318982011e+00	
792	9.829101562500e-01	9.829101562500e-01	-2.988051146360e+00	
793	9.863281250000e-01	9.863281250000e-01	-2.992399255161e+00	
794	9.843750000000e-01	9.843750000000e-01	-2.991686512340e+00	
795	9.873046875000e-01	9.873046875000e-01	-2.993058572132e+00	
796	9.882812500000e-01	9.882812500000e-01	-2.992115707354e+00	
797	9.902343750000e-01	9.902343750000e-01	-2.993300067669e+00	
798	9.882812500000e-01	9.882812500000e-01	-2.991904482069e+00	
799	9.863281250000e-01	9.863281250000e-01	-2.992474723002e+00	
800	9.858398437500e-01	9.858398437500e-01	-2.986274762270e+00	
801	9.882812500000e-01	9.882812500000e-01	-2.990243201868e+00	
802	9.897460937500e-01	9.897460937500e-01	-2.992529260197e+00	
803	9.858398437500e-01	9.858398437500e-01	-2.983535495042e+00	
804	9.863281250000e-01	9.863281250000e-01	-2.989712004897e+00	
805	9.848632812500e-01	9.848632812500e-01	-2.991079161498e+00	
806	9.843750000000e-01	9.843750000000e-01	-2.983360221254e+00	
807	9.833984375000e-01	9.833984375000e-01	-2.987125591173e+00	
808	9.868164062500e-01	9.868164062500e-01	-2.988311381508e+00	
809	9.868164062500e-01	9.868164062500e-01	-2.990119336357e+00	
810	9.897460937500e-01	9.897460937500e-01	-2.991954041541e+00	
811	9.853515625000e-01	9.853515625000e-01	-2.988113235340e+00	
812	9.877929687500e-01	9.877929687500e-01	-2.989456611184e+00	
813	9.843750000000e-01	9.843750000000e-01	-2.983144680925e+00	
814	9.873046875000e-01	9.873046875000e-01	-2.991183703383e+00	
815	9.887695312500e-01	9.887695312500e-01	-2.988411507864e+00	
816	9.863281250000e-01	9.863281250000e-01	-2.986679615220e+00	
817	9.863281250000e-01	9.863281250000e-01	-2.989198538872e+00	
818	9.892578125000e-01	9.892578125000e-01	-2.991371454008e+00	
819	9.863281250000e-01	9.863281250000e-01	-2.989796758064e+00	
820	9.848632812500e-01	9.848632812500e-01	-2.991674347494e+00	
821	9.863281250000e-01	9.863281250000e-01	-2.991083383347e+00	
822	9.843750000000e-01	9.843750000000e-01	-2.986290463892e+00	
823	9.848632812500e-01	9.848632812500e-01	-2.990989083622e+00	
824	9.819335937500e-01	9.819335937500e-01	-2.988249028023e+00	
825	9.853515625000e-01	9.853515625000e-01	-2.990796514768e+00	
826	9.882812500000e-01	9.882812500000e-01	-2.993886267989e+00	
827	9.877929687500e-01	9.877929687500e-01	-2.993097668624e+00	
828	9.858398437500e-01	9.858398437500e-01	-2.989134574071e+00	
829	9.873046875000e-01	9.873046875000e-01	-2.991943468969e+00	
830	9.882812500000e-01	9.882812500000e-01	-2.991626926421e+00	
831	9.897460937500e-01	9.897460937500e-01	-2.993310918987e+00	
832	9.887695312500e-01	9.887695312500e-01	-2.993840271490e+00	
833	9.873046875000e-01	9.873046875000e-01	-2.993501109642e+00	
834	9.882812500000e-01	9.882812500000e-01	-2.990952339857e+00	
835	9.887695312500e-01	9.887695312500e-01	-2.991724628978e+00	
836	9.877929687500e-01	9.877929687500e-01	-2.987303025890e+00	
837	9.858398437500e-01	9.858398437500e-01	-2.990360190862e+00	
838	9.882812500000e-01	9.882812500000e-01	-2.989182842764e+00	
839	9.887695312500e-01	9.887695312500e-01	-2.991887591899e+00	
840	9.887695312500e-01	9.887695312500e-01	-2.993290917047e+00	
841	9.897460937500e-01	9.897460937500e-01	-2.991641815649e+00	
842	9.907226562500e-01	9.907226562500e-01	-2.993261357266e+00	
843	9.921875000000e-01	9.921875000000e-01	-2.994832834806e+00	
844	9.902343750000e-01	9.902343750000e-01	-2.992924614566e+00	
845	9.882812500000e-01	9.882812500000e-01	-2.993545611115e+00	
846	9.897460937500e-01	9.897460937500e-01	-2.993459536556e+00	
847	9.873046875000e-01	9.873046875000e-01	-2.993517060936e+00	
848	9.877929687500e-01	9.877929687500e-01	-2.992939991896e+00	
849	9.873046875000e-01	9.873046875000e-01	-2.993102726329e+00	
850	9.887695312500e-01	9.887695312500e-01	-2.993974612297e+00	
851	9.892578125000e-01	9.892578125000e-01	-2.995036929513e+00	
852	9.907226562500e-01	9.907226562500e-01	-2.993212920524e+00	
853	9.907226562500e-01	9.907226562500e-01	-2.992789918040e+00	
854	9.887695312500e-01	9.887695312500e-01	-2.992949407832e+00	
855	9.877929687500e-01	9.877929687500e-01	-2.991225860597e+00	
856	9.843750000000e-01	9.843750000000e-01	-2.992456374945e+00	
857	9.848632812500e-01	9.848632812500e-01	-2.993933437900e+00	
858	9.863281250000e-01	9.863281250000e-01	-2.992581586286e+00	
859	9.868164062500e-01	9.868164062500e-01	-2.991412594180e+00	
860	9.873046875000e-01	9.873046875000e-01	-2.992195380669e+00	
861	9.829101562500e-01	9.829101562500e-01	-2.989479931988e+00	
862	9.814453125000e-01	9.814453125000e-01	-2.986366586171e+00	
863	9.838867187500e-01	9.838867187500e-01	-2.991869630720e+00	
864	9.882812500000e-01	9.882812500000e-01	-2.991071793517e+00	
865	9.858398437500e-01	9.858398437500e-01	-2.989185821960e+00	
866	9.873046875000e-01	9.873046875000e-01	-2.994201637240e+00	
867	9.892578125000e-01	9.892578125000e-01	-2.994635056162e+00	
868	9.902343750000e-01	9.902343750000e-01	-2.994637687169e+00	
869	9.868164062500e-01	9.868164062500e-01	-2.992540292696e+00	
870	9.882812500000e-01	9.882812500000e-01	-2.994491075315e+00	
871	9.868164062500e-01	9.868164062500e-01	-2.988723472029e+00	
872	9.873046875000e-01	9.873046875000e-01	-2.989982251054e+00	
873	9.873046875000e-01	9.873046875000e-01	-2.991036448240e+00	
874	9.843750000000e-01	9.843750000000e-01	-2.987794178278e+00	
875	9.819335937500e-01	9.819335937500e-01	-2.984760585497e+00	
876	9.843750000000e-01	9.843750000000e-01	-2.989620340797e+00	
877	9.848632812500e-01	9.848632812500e-01	-2.987238502282e+00	
878	9.838867187500e-01	9.838867187500e-01	-2.984018383632e+00	
879	9.843750000000e-01	9.843750000000e-01	-2.983809879534e+00	
880	9.838867187500e-01	9.838867187500e-01	-2.985693203292e+00	
881	9.848632812500e-01	9.848632812500e-01	-2.983414192368e+00	
882	9.887695312500e-01	9.887695312500e-01	-2.989961020828e+00	
883	9.897460937500e-01	9.897460937500e-01	-2.991205270113e+00	
884	9.887695312500e-01	9.887695312500e-01	-2.991773450421e+00	
885	9.868164062500e-01	9.868164062500e-01	-2.990227420792e+00	
886	9.892578125000e-01	9.892578125000e-01	-2.991604233445e+00	
887	9.882812500000e-01	9.882812500000e-01	-2.991086960647e+00	
888	9.907226562500e-01	9.907226562500e-01	-2.992327588002e+00	
889	9.877929687500e-01	9.877929687500e-01	-2.993697961593e+00	
890	9.887695312500e-01	9.887695312500e-01	-2.992546175869e+00	
891	9.877929687500e-01	9.877929687500e-01	-2.994599098739e+00	
892	9.892578125000e-01	9.892578125000e-01	-2.993454824497e+00	
893	9.897460937500e-01	9.897460937500e-01	-2.993388816433e+00	
894	9.877929687500e-01	9.877929687500e-01	-2.988735413027e+00	
895	9.877929687500e-01	9.877929687500e-01	-2.989686947342e+00	
896	9.863281250000e-01	9.863281250000e-01	-2.986074198379e+00	
897	9.868164062500e-01	9.868164062500e-01	-2.986774674938e+00	
898	9.877929687500e-01	9.877929687500e-01	-2.990696882600e+00	
899	9.873046875000e-01	9.873046875000e-01	-2.991054163276e+00	
900	9.863281250000e-01	9.863281250000e-01	-2.992004006553e+00	
901	9.882812500000e-01	9.882812500000e-01	-2.991638797671e+00	
902	9.848632812500e-01	9.848632812500e-01	-2.990277999832e+00	
903	9.829101562500e-01	9.829101562500e-01	-2.986154592291e+00	
904	9.877929687500e-01	9.877929687500e-01	-2.989385162875e+00	
905	9.877929687500e-01	9.877929687500e-01	-2.991508276615e+00	
906	9.877929687500e-01	9.877929687500e-01	-2.990562258509e+00	
907	9.892578125000e-01	9.892578125000e-01	-2.991976211744e+00	
908	9.868164062500e-01	9.868164062500e-01	-2.991584158902e+00	
909	9.868164062500e-01	9.868164062500e-01	-2.992509675247e+00	
910	9.873046875000e-01	9.873046875000e-01	-2.990232412682e+00	
911	9.873046875000e-01	9.873046875000e-01	-2.989252187557e+00	
912	9.892578125000e-01	9.892578125000e-01	-2.991695995643e+00	
913	9.921875000000e-01	9.921875000000e-01	-2.992041543295e+00	
914	9.902343750000e-01	9.902343750000e-01	-2.992406715295e+00	
915	9.912109375000e-01	9.912109375000e-01	-2.990475409560e+00	
916	9.897460937500e-01	9.897460937500e-01	-2.989567827408e+00	
917	9.873046875000e-01	9.873046875000e-01	-2.985715045477e+00	
918	9.873046875000e-01	9.873046875000e-01	-2.983975331267e+00	
919	9.912109375000e-01	9.912109375000e-01	-2.991779879871e+00	
920	9.868164062500e-01	9.868164062500e-01	-2.985584859251e+00	
921	9.897460937500e-01	9.897460937500e-01	-2.990372520408e+00	
922	9.892578125000e-01	9.892578125000e-01	-2.991670747781e+00	
923	9.916992187500e-01	9.916992187500e-01	-2.993584865124e+00	
924	9.887695312500e-01	9.887695312500e-01	-2.993711663734e+00	
925	9.912109375000e-01	9.912109375000e-01	-2.992997248325e+00	
926	9.926757812500e-01	9.926757812500e-01	-2.991287868795e+00	
927	9.941406250000e-01	9.941406250000e-01	-2.990815486089e+00	
928	9.907226562500e-01	9.907226562500e-01	-2.991827293599e+00	
929	9.907226562500e-01	9.907226562500e-01	-2.991472625372e+00	
930	9.931640625000e-01	9.931640625000e-01	-2.992523872826e+00	
931	9.907226562500e-01	9.907226562500e-01	-2.991795182847e+00	
932	9.877929687500e-01	9.877929687500e-01	-2.989641196804e+00	
933	9.902343750000e-01	9.902343750000e-01	-2.993016558167e+00	
934	9.873046875000e-01	9.873046875000e-01	-2.991477644761e+00	
935	9.907226562500e-01	9.907226562500e-01	-2.992166499707e+00	
936	9.892578125000e-01	9.892578125000e-01	-2.993518141665e+00	
937	9.892578125000e-01	9.892578125000e-01	-2.993911050133e+00	
938	9.897460937500e-01	9.897460937500e-01	-2.992512308817e+00	
939	9.882812500000e-01	9.882812500000e-01	-2.990038454708e+00	
940	9.912109375000e-01	9.912109375000e-01	-2.993079919735e+00	
941	9.912109375000e-01	9.912109375000e-01	-2.992662202815e+00	
942	9.882812500000e-01	9.882812500000e-01	-2.985024654356e+00	
943	9.873046875000e-01	9.873046875000e-01	-2.991731988438e+00	
944	9.902343750000e-01	9.902343750000e-01	-2.995104960655e+00	
945	9.887695312500e-01	9.887695312500e-01	-2.992085467054e+00	
946	9.873046875000e-01	9.873046875000e-01	-2.990613055289e+00	
947	9.868164062500e-01	9.868164062500e-01	-2.988791638509e+00	
948	9.863281250000e-01	9.863281250000e-01	-2.987834469509e+00	
949	9.916992187500e-01	9.916992187500e-01	-2.993086432794e+00	
950	9.907226562500e-01	9.907226562500e-01	-2.993117869091e+00	
951	9.916992187500e-01	9.916992187500e-01	-2.994901720619e+00	
952	9.897460937500e-01	9.897460937500e-01	-2.990438273959e+00	
953	9.887695312500e-01	9.887695312500e-01	-2.993029443508e+00	
954	9.887695312500e-01	9.887695312500e-01	-2.991968301410e+00	
955	9.897460937500e-01	9.897460937500e-01	-2.991461516931e+00	
956	9.887695312500e-01	9.887695312500e-01	-2.992714442738e+00	
957	9.873046875000e-01	9.873046875000e-01	-2.993016655074e+00	
958	9.858398437500e-01	9.858398437500e-01	-2.990751607433e+00	
959	9.858398437500e-01	9.858398437500e-01	-2.987462995248e+00	
960	9.858398437500e-01	9.858398437500e-01	-2.984658363391e+00	
961	9.824218750000e-01	9.824218750000e-01	-2.982976709427e+00	
962	9.829101562500e-01	9.829101562500e-01	-2.986845615472e+00	
963	9.853515625000e-01	9.853515625000e-01	-2.990679263438e+00	
964	9.858398437500e-01	9.858398437500e-01	-2.988842437053e+00	
965	9.819335937500e-01	9.819335937500e-01	-2.983421491380e+00	
966	9.848632812500e-01	9.848632812500e-01	-2.988885483244e+00	
967	9.892578125000e-01	9.892578125000e-01	-2.993586377560e+00	
968	9.907226562500e-01	9.907226562500e-01	-2.993769530548e+00	
969	9.916992187500e-01	9.916992187500e-01	-2.993949900564e+00	
970	9.887695312500e-01	9.887695312500e-01	-2.992908654688e+00	
971	9.877929687500e-01	9.877929687500e-01	-2.989965944495e+00	
972	9.907226562500e-01	9.907226562500e-01	-2.991054982302e+00	
973	9.902343750000e-01	9.902343750000e-01	-2.992995225171e+00	
974	9.897460937500e-01	9.897460937500e-01	-2.993608665758e+00	
975	9.892578125000e-01	9.892578125000e-01	-2.993479550760e+00	
976	9.887695312500e-01	9.887695312500e-01	-2.992116838183e+00	
977	9.877929687500e-01	9.877929687500e-01	-2.991611335953e+00	
978	9.868164062500e-01	9.868164062500e-01	-2.990714467935e+00	
979	9.897460937500e-01	9.897460937500e-01	-2.993330053033e+00	
980	9.902343750000e-01	9.902343750000e-01	-2.992927682514e+00	
981	9.897460937500e-01	9.897460937500e-01	-2.995158332648e+00	
982	9.868164062500e-01	9.868164062500e-01	-2.992485271328e+00	
983	9.892578125000e-01	9.892578125000e-01	-2.995986572070e+00	
984	9.868164062500e-01	9.868164062500e-01	-2.992911542609e+00	
985	9.853515625000e-01	9.853515625000e-01	-2.993959199576e+00	
986	9.848632812500e-01	9.848632812500e-01	-2.993647484638e+00	
987	9.858398437500e-01	9.858398437500e-01	-2.991445033941e+00	
988	9.858398437500e-01	9.858398437500e-01	-2.989325333384e+00	
989	9.863281250000e-01	9.863281250000e-01	-2.988450331966e+00	
990	9.868164062500e-01	9.868164062500e-01	-2.993648304585e+00	
991	9.853515625000e-01	9.853515625000e-01	-2.994031098885e+00	
992	9.843750000000e-01	9.843750000000e-01	-2.988051815641e+00	
993	9.877929687500e-01	9.877929687500e-01	-2.993137163500e+00	
994	9.882812500000e-01	9.882812500000e-01	-2.991371649462e+00	
995	9.892578125000e-01	9.892578125000e-01	-2.992604542354e+00	
996	9.916992187500e-01	9.916992187500e-01	-2.994886506504e+00	
997	9.892578125000e-01	9.892578125000e-01	-2.992176504781e+00	
998	9.902343750000e-01	9.902343750000e-01	-2.992388888700e+00	
999	9.902343750000e-01	9.902343750000e-01	-2.991807917993e+00	
1000	9.912109375000e-01	9.912109375000e-01	-2.992121526748e+00	
1001	9.902343750000e-01	9.902343750000e-01	-2.990947094656e+00	
1002	9.868164062500e-01	9.868164062500e-01	-2.984388334363e+00	
1003	9.892578125000e-01	9.892578125000e-01	-2.985426735004e+00	
1004	9.897460937500e-01	9.897460937500e-01	-2.989424572769e+00	
1005	9.907226562500e-01	9.907226562500e-01	-2.991747339419e+00	
1006	9.912109375000e-01	9.912109375000e-01	-2.992277723197e+00	
1007	9.892578125000e-01	9.892578125000e-01	-2.991278480916e+00	
1008	9.877929687500e-01	9.877929687500e-01	-2.990361187181e+00	
1009	9.877929687500e-01	9.877929687500e-01	-2.990544732818e+00	
1010	9.902343750000e-01	9.902343750000e-01	-2.992689245062e+00	
1011	9.902343750000e-01	9.902343750000e-01	-2.992789272776e+00	
1012	9.882812500000e-01	9.882812500000e-01	-2.985613448023e+00	
1013	9.887695312500e-01	9.887695312500e-01	-2.988555735594e+00	
1014	9.873046875000e-01	9.873046875000e-01	-2.987651640772e+00	
1015	9.853515625000e-01	9.853515625000e-01	-2.986815511800e+00	
1016	9.838867187500e-01	9.838867187500e-01	-2.987912777434e+00	
1017	9.843750000000e-01	9.843750000000e-01	-2.990140531971e+00	
1018	9.838867187500e-01	9.838867187500e-01	-2.987917070523e+00	
1019	9.819335937500e-01	9.819335937500e-01	-2.983975417372e+00	
1020	9.848632812500e-01	9.848632812500e-01	-2.985949042793e+00	
1021	9.858398437500e-01	9.858398437500e-01	-2.989435403052e+00	
1022	9.882812500000e-01	9.882812500000e-01	-2.990812983113e+00	
1023	9.848632812500e-01	9.848632812500e-01	-2.983708668741e+00	
1024	9.858398437500e-01	9.858398437500e-01	-2.978962652361e+00	
1025	9.843750000000e-01	9.843750000000e-01	-2.978947285122e+00	
1026	9.863281250000e-01	9.863281250000e-01	-2.987904931080e+00	
1027	9.868164062500e-01	9.868164062500e-01	-2.988863204683e+00	
1028	9.868164062500e-01	9.868164062500e-01	-2.990008189749e+00	
1029	9.877929687500e-01	9.877929687500e-01	-2.991631504596e+00	
1030	9.887695312500e-01	9.887695312500e-01	-2.994136767256e+00	
1031	9.902343750000e-01	9.902343750000e-01	-2.993594441270e+00	
1032	9.892578125000e-01	9.892578125000e-01	-2.993069571674e+00	
1033	9.887695312500e-01	9.887695312500e-01	-2.994561358883e+00	
1034	9.868164062500e-01	9.868164062500e-01	-2.990063141403e+00	
1035	9.868164062500e-01	9.868164062500e-01	-2.989354748946e+00	
1036	9.853515625000e-01	9.853515625000e-01	-2.986179824852e+00	
1037	9.902343750000e-01	9.902343750000e-01	-2.991372795164e+00	
1038	9.873046875000e-01	9.873046875000e-01	-2.990766769704e+00	
1039	9.863281250000e-01	9.863281250000e-01	-2.990689226864e+00	
1040	9.863281250000e-01	9.863281250000e-01	-2.989916528425e+00	
1041	9.873046875000e-01	9.873046875000e-01	-2.991658767342e+00	
1042	9.882812500000e-01	9.882812500000e-01	-2.990514762242e+00	
1043	9.887695312500e-01	9.887695312500e-01	-2.991072939095e+00	
1044	9.882812500000e-01	9.882812500000e-01	-2.988219794192e+00	
1045	9.892578125000e-01	9.892578125000e-01	-2.991596386546e+00	
1046	9.868164062500e-01	9.868164062500e-01	-2.988939850591e+00	
1047	9.863281250000e-01	9.863281250000e-01	-2.988160077396e+00	
1048	9.873046875000e-01	9.873046875000e-01	-2.992096977948e+00	
1049	9.873046875000e-01	9.873046875000e-01	-2.990005815810e+00	
1050	9.887695312500e-01	9.887695312500e-01	-2.987717973657e+00	
1051	9.897460937500e-01	9.897460937500e-01	-2.990593123275e+00	
1052	9.912109375000e-01	9.912109375000e-01	-2.988798637963e+00	
1053	9.882812500000e-01	9.882812500000e-01	-2.988285409436e+00	
1054	9.877929687500e-01	9.877929687500e-01	-2.983704017027e+00	
1055	9.863281250000e-01	9.863281250000e-01	-2.982987595546e+00	
1056	9.916992187500e-01	9.916992187500e-01	-2.991470383800e+00	
1057	9.907226562500e-01	9.907226562500e-01	-2.993870860973e+00	
1058	9.926757812500e-01	9.926757812500e-01	-2.994924942194e+00	
1059	9.916992187500e-01	9.916992187500e-01	-2.993783326005e+00	
1060	9.907226562500e-01	9.907226562500e-01	-2.989514533187e+00	
1061	9.897460937500e-01	9.897460937500e-01	-2.989578450170e+00	
1062	9.848632812500e-01	9.848632812500e-01	-2.984570190695e+00	
1063	9.887695312500e-01	9.887695312500e-01	-2.989129972777e+00	
1064	9.907226562500e-01	9.907226562500e-01	-2.991948636936e+00	
1065	9.887695312500e-01	9.887695312500e-01	-2.990013315282e+00	
1066	9.916992187500e-01	9.916992187500e-01	-2.992247837156e+00	
1067	9.887695312500e-01	9.887695312500e-01	-2.991056906752e+00	
1068	9.877929687500e-01	9.877929687500e-01	-2.990814724842e+00	
1069	9.873046875000e-01	9.873046875000e-01	-2.990440215223e+00	
1070	9.882812500000e-01	9.882812500000e-01	-2.986341108910e+00	
1071	9.882812500000e-01	9.882812500000e-01	-2.988513198332e+00	
1072	9.858398437500e-01	9.858398437500e-01	-2.986446629162e+00	
1073	9.882812500000e-01	9.882812500000e-01	-2.987370990093e+00	
1074	9.902343750000e-01	9.902343750000e-01	-2.985509433819e+00	
1075	9.902343750000e-01	9.902343750000e-01	-2.988463113827e+00	
1076	9.887695312500e-01	9.887695312500e-01	-2.987733140505e+00	
1077	9.887695312500e-01	9.887695312500e-01	-2.987751935885e+00	
1078	9.897460937500e-01	9.897460937500e-01	-2.990747392073e+00	
1079	9.882812500000e-01	9.882812500000e-01	-2.987625325763e+00	
1080	9.892578125000e-01	9.892578125000e-01	-2.989260654847e+00	
1081	9.907226562500e-01	9.907226562500e-01	-2.992682572801e+00	
1082	9.902343750000e-01	9.902343750000e-01	-2.991317727776e+00	
1083	9.892578125000e-01	9.892578125000e-01	-2.991289809156e+00	
1084	9.868164062500e-01	9.868164062500e-01	-2.988875198052e+00	
1085	9.863281250000e-01	9.863281250000e-01	-2.985228023150e+00	
1086	9.907226562500e-01	9.907226562500e-01	-2.990525310861e+00	
1087	9.897460937500e-01	9.897460937500e-01	-2.989641430559e+00	
1088	9.882812500000e-01	9.882812500000e-01	-2.988246953679e+00	
1089	9.902343750000e-01	9.902343750000e-01	-2.992408360581e+00	
1090	9.877929687500e-01	9.877929687500e-01	-2.992599518699e+00	
1091	9.916992187500e-01	9.916992187500e-01	-2.993506770255e+00	
1092	9.882812500000e-01	9.882812500000e-01	-2.986514207559e+00	
1093	9.868164062500e-01	9.868164062500e-01	-2.988150421339e+00	
1094	9.848632812500e-01	9.848632812500e-01	-2.987179849152e+00	
1095	9.868164062500e-01	9.868164062500e-01	-2.991556239459e+00	
1096	9.897460937500e-01	9.897460937500e-01	-2.988786769323e+00	
1097	9.892578125000e-01	9.892578125000e-01	-2.988176033008e+00	
1098	9.882812500000e-01	9.882812500000e-01	-2.988200529654e+00	
1099	9.858398437500e-01	9.858398437500e-01	-2.989658165278e+00	
1100	9.868164062500e-01	9.868164062500e-01	-2.989346820384e+00	
1101	9.877929687500e-01	9.877929687500e-01	-2.990697593537e+00	
1102	9.877929687500e-01	9.877929687500e-01	-2.992391035790e+00	
1103	9.877929687500e-01	9.877929687500e-01	-2.991633806085e+00	
1104	9.916992187500e-01	9.916992187500e-01	-2.994382372182e+00	
1105	9.907226562500e-01	9.907226562500e-01	-2.996200055605e+00	
1106	9.916992187500e-01	9.916992187500e-01	-2.996533581375e+00	
1107	9.902343750000e-01	9.902343750000e-01	-2.991792409654e+00	
1108	9.916992187500e-01	9.916992187500e-01	-2.994288907043e+00	
1109	9.907226562500e-01	9.907226562500e-01	-2.993652109227e+00	
1110	9.912109375000e-01	9.912109375000e-01	-2.994517801335e+00	
1111	9.858398437500e-01	9.858398437500e-01	-2.990722534095e+00	
1112	9.877929687500e-01	9.877929687500e-01	-2.989343704946e+00	
1113	9.897460937500e-01	9.897460937500e-01	-2.991861500949e+00	
1114	9.892578125000e-01	9.892578125000e-01	-2.989446098308e+00	
1115	9.892578125000e-01	9.892578125000e-01	-2.991218673185e+00	
1116	9.912109375000e-01	9.912109375000e-01	-2.990817847651e+00	
1117	9.902343750000e-01	9.902343750000e-01	-2.990038483941e+00	
1118	9.858398437500e-01	9.858398437500e-01	-2.979917250336e+00	
1119	9.892578125000e-01	9.892578125000e-01	-2.987915594276e+00	
1120	9.868164062500e-01	9.868164062500e-01	-2.991900270049e+00	
1121	9.858398437500e-01	9.858398437500e-01	-2.992074773888e+00	
1122	9.892578125000e-01	9.892578125000e-01	-2.992504523619e+00	
1123	9.877929687500e-01	9.877929687500e-01	-2.990603672174e+00	
1124	9.853515625000e-01	9.853515625000e-01	-2.993061750858e+00	
1125	9.892578125000e-01	9.892578125000e-01	-2.993017883532e+00	
1126	9.877929687500e-01	9.877929687500e-01	-2.992399709334e+00	
1127	9.863281250000e-01	9.863281250000e-01	-2.989562965898e+00	
1128	9.887695312500e-01	9.887695312500e-01	-2.993802614155e+00	
1129	9.873046875000e-01	9.873046875000e-01	-2.990623560378e+00	
1130	9.858398437500e-01	9.858398437500e-01	-2.990908352439e+00	
1131	9.873046875000e-01	9.873046875000e-01	-2.994103039546e+00	
1132	9.897460937500e-01	9.897460937500e-01	-2.994336160731e+00	
1133	9.877929687500e-01	9.877929687500e-01	-2.993132241891e+00	
1134	9.868164062500e-01	9.868164062500e-01	-2.994918123587e+00	
1135	9.843750000000e-01	9.843750000000e-01	-2.986842725517e+00	
1136	9.853515625000e-01	9.853515625000e-01	-2.988776770324e+00	
1137	9.868164062500e-01	9.868164062500e-01	-2.991687919254e+00	
1138	9.858398437500e-01	9.858398437500e-01	-2.990045318155e+00	
1139	9.863281250000e-01	9.863281250000e-01	-2.990419271707e+00	
1140	9.882812500000e-01	9.882812500000e-01	-2.992237233493e+00	
1141	9.858398437500e-01	9.858398437500e-01	-2.990481658293e+00	
1142	9.892578125000e-01	9.892578125000e-01	-2.992926232163e+00	
1143	9.897460937500e-01	9.897460937500e-01	-2.995828188405e+00	
1144	9.921875000000e-01	9.921875000000e-01	-2.994402357030e+00	
1145	9.877929687500e-01	9.877929687500e-01	-2.991827132068e+00	
1146	9.868164062500e-01	9.868164062500e-01	-2.992231396515e+00	
1147	9.833984375000e-01	9.833984375000e-01	-2.986451018317e+00	
1148	9.829101562500e-01	9.829101562500e-01	-2.986077059656e+00	
1149	9.765625000000e-01	9.765625000000e-01	-2.977896793014e+00	
1150	9.809570312500e-01	9.809570312500e-01	-2.983888441256e+00	
1151	9.829101562500e-01	9.829101562500e-01	-2.989510589488e+00	
1152	9.819335937500e-01	9.819335937500e-01	-2.989316877294e+00	
1153	9.804687500000e-01	9.804687500000e-01	-2.987424422368e+00	
1154	9.853515625000e-01	9.853515625000e-01	-2.990338058144e+00	
1155	9.858398437500e-01	9.858398437500e-01	-2.990415651911e+00	
1156	9.843750000000e-01	9.843750000000e-01	-2.991406043826e+00	
1157	9.882812500000e-01	9.882812500000e-01	-2.993331840745e+00	
1158	9.892578125000e-01	9.892578125000e-01	-2.992068929358e+00	
1159	9.863281250000e-01	9.863281250000e-01	-2.986499139423e+00	
1160	9.877929687500e-01	9.877929687500e-01	-2.989526941499e+00	
1161	9.868164062500e-01	9.868164062500e-01	-2.988001889185e+00	
1162	9.887695312500e-01	9.887695312500e-01	-2.992141657755e+00	
1163	9.887695312500e-01	9.887695312500e-01	-2.991790481661e+00	
1164	9.863281250000e-01	9.863281250000e-01	-2.990562544790e+00	
1165	9.892578125000e-01	9.892578125000e-01	-2.993738490658e+00	
1166	9.892578125000e-01	9.892578125000e-01	-2.989557085590e+00	
1167	9.916992187500e-01	9.916992187500e-01	-2.994119501901e+00	
1168	9.907226562500e-01	9.907226562500e-01	-2.993510159473e+00	
1169	9.877929687500e-01	9.877929687500e-01	-2.987452665293e+00	
1170	9.882812500000e-01	9.882812500000e-01	-2.989952308834e+00	
1171	9.897460937500e-01	9.897460937500e-01	-2.989851440173e+00	
1172	9.892578125000e-01	9.892578125000e-01	-2.991247579544e+00	
1173	9.907226562500e-01	9.907226562500e-01	-2.993047444804e+00	
1174	9.882812500000e-01	9.882812500000e-01	-2.990749741675e+00	
